"","text","favorited","favoriteCount","replyToSN","created","truncated","replyToSID","id","replyToUID","statusSource","screenName","retweetCount","isRetweet","retweeted","longitude","latitude","created2"
"131","RT @amilcarmontejo: Caminar o andar en bici 20 minutos diariamente estimulan hormonas de la felicidad*, ayudando a una mejor calidad de vid…",FALSE,0,NA,2020-09-02 18:06:36,FALSE,NA,"1301219994877988864",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","AreliBaten",56,TRUE,FALSE,NA,NA,2020-09-02 12:06:36
"132","#TraficoGT  🚨 👉  https://t.co/9F4csIFmNS

1. Continúan los ensayos del transporte público en el municipio de Villa… https://t.co/7vK2c67OGR",FALSE,1,NA,2020-09-02 17:48:36,TRUE,NA,"1301215462928388098",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","transdocnoticia",0,FALSE,FALSE,NA,NA,2020-09-02 11:48:36
"133","RT @amilcarmontejo: Caminar o andar en bici 20 minutos diariamente estimulan hormonas de la felicidad*, ayudando a una mejor calidad de vid…",FALSE,0,NA,2020-09-02 17:45:33,FALSE,NA,"1301214696603889665",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","adolfo987",56,TRUE,FALSE,NA,NA,2020-09-02 11:45:33
"134","#TraficoGT  🚨 👉  https://t.co/9F4csIFmNS

1. Personal de Calusac llevan a cabo una manifestación afuera de las inst… https://t.co/WTj7tZKcMl",FALSE,1,NA,2020-09-02 17:43:33,TRUE,NA,"1301214191697657859",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","transdocnoticia",0,FALSE,FALSE,NA,NA,2020-09-02 11:43:33
"135","@amilcarmontejo hay un pedazo de costanera de 1.5 metros tirado en el paso a desnivel de tecun uman, viniendo del t… https://t.co/SPGg62boW1",FALSE,1,"amilcarmontejo",2020-09-02 17:42:54,TRUE,NA,"1301214027071225856","372126670","<a href=""http://www.tweetcaster.com"" rel=""nofollow"">TweetCaster for Android</a>","traficogt",2,FALSE,FALSE,NA,NA,2020-09-02 11:42:54
"136","@joseMMgt @traficogt @mishamoliviatis Ya estan en facebook",FALSE,0,"joseMMgt",2020-09-02 17:15:03,FALSE,"1301176831761145856","1301207021203722246","1271865631634309122","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","NikyMoli",0,FALSE,FALSE,NA,NA,2020-09-02 11:15:03
"137","RT @amilcarmontejo: Triple colisión en Calzada Aguilar Batres zona 11, además motorista lesionada tras colisión en zona 10, reportan vehícu…",FALSE,0,NA,2020-09-02 16:53:17,FALSE,NA,"1301201544134701057",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Orellan83269189",6,TRUE,FALSE,NA,NA,2020-09-02 10:53:17
"138","RT @alcaldiaZ10: Precaución #TraficoGT trabajos de Bacheo en la 10 calle 1 Avenida y Avenida Reforma z.10.
Via @1000tonsandoval 
@amilcarmo…",FALSE,0,NA,2020-09-02 16:52:09,FALSE,NA,"1301201256044781569",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","1000tonsandoval",1,TRUE,FALSE,NA,NA,2020-09-02 10:52:09
"139","Precaución #TraficoGT trabajos de Bacheo en la 10 calle 1 Avenida y Avenida Reforma z.10.
Via @1000tonsandoval… https://t.co/nOqGIoyGNf",FALSE,1,NA,2020-09-02 16:51:46,TRUE,NA,"1301201162629242880",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","alcaldiaZ10",1,FALSE,FALSE,NA,NA,2020-09-02 10:51:46
"140","RT @AlianzaRgt: ⚠️Jutiapa: ¿Sabes cómo votan tus diputados?⚠️

💬En el último intento por elegir #CortesNoMafias en el @CongresoGuate estos…",FALSE,0,NA,2020-09-02 16:39:47,FALSE,NA,"1301198144890380291",NA,"<a href=""http://www.tweetcaster.com"" rel=""nofollow"">TweetCaster for Android</a>","traficogt",56,TRUE,FALSE,NA,NA,2020-09-02 10:39:47
"141","RT @roblesronaldo: #AltaVerapaz: Así votan sus diputados. Un evidente compromiso de casi todos en favor de la impunidad. 

Y tampoco se les…",FALSE,0,NA,2020-09-02 16:39:30,FALSE,NA,"1301198073532690434",NA,"<a href=""http://www.tweetcaster.com"" rel=""nofollow"">TweetCaster for Android</a>","traficogt",37,TRUE,FALSE,NA,NA,2020-09-02 10:39:30
"142","RT @PMT_VILLANUEVA: El transporte pesado solo puede utilizar el carril derecho en la Aguilar Batres eviten sanciones #transitoVN https://t.…",FALSE,0,NA,2020-09-02 16:39:11,FALSE,NA,"1301197993144655872",NA,"<a href=""http://www.tweetcaster.com"" rel=""nofollow"">TweetCaster for Android</a>","traficogt",5,TRUE,FALSE,NA,NA,2020-09-02 10:39:11
"143","RT @crfger: 💰 ¿Dónde está el Dinero? 💰
#DóndeEstáElDinero
#LaLuzSigueAquí https://t.co/J4cH1r5dXS",FALSE,0,NA,2020-09-02 16:39:04,FALSE,NA,"1301197966301179904",NA,"<a href=""http://www.tweetcaster.com"" rel=""nofollow"">TweetCaster for Android</a>","traficogt",5,TRUE,FALSE,NA,NA,2020-09-02 10:39:04
"144","🚧⚠️ #Precaución

Se realizan trabajos de señalización en la 6 avenida y 33 calle #Zona3… https://t.co/sD5f0Mfr4l",FALSE,0,NA,2020-09-02 16:34:10,TRUE,NA,"1301196731011522560",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","AlcaldiaZ3",0,FALSE,FALSE,NA,NA,2020-09-02 10:34:10
"145","✨¿Estás de acuerdo? Comenta: SI! 👐 ¿Conoces a alguien que necesita escuchar esto? Mencional@s!

#frases… https://t.co/8YYl5ENhcO",FALSE,0,NA,2020-09-02 16:31:09,TRUE,NA,"1301195971339132928",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","CuIturaPositiva",0,FALSE,FALSE,NA,NA,2020-09-02 10:31:09
"146","✨¿Estás de acuerdo? Comenta: SI! 👐 ¿Conoces a alguien que necesita escuchar esto? Mencional@s!

#frases… https://t.co/mHzsrVyVHZ",FALSE,0,NA,2020-09-02 16:30:58,TRUE,NA,"1301195926095106049",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","CuIturaPositiva",0,FALSE,FALSE,NA,NA,2020-09-02 10:30:58
"147","✨¿Estás de acuerdo? Comenta: SI! 👐 ¿Conoces a alguien que necesita escuchar esto? Mencional@s!

#frases… https://t.co/YmqlmALt8g",FALSE,0,NA,2020-09-02 16:30:45,TRUE,NA,"1301195869723734017",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","CuIturaPositiva",0,FALSE,FALSE,NA,NA,2020-09-02 10:30:45
"148","RT @amilcarmontejo: Caminar o andar en bici 20 minutos diariamente estimulan hormonas de la felicidad*, ayudando a una mejor calidad de vid…",FALSE,0,NA,2020-09-02 16:07:28,FALSE,NA,"1301190011568771072",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","colomba2012",56,TRUE,FALSE,NA,NA,2020-09-02 10:07:28
"149","Llegamos a 19K de suscriptores en YouTube amigos!
En FACEBOOK ya somos más de 46k y en INSTAGRAM ya somos más de 2k… https://t.co/S5busDXRE7",FALSE,1,NA,2020-09-02 15:57:11,TRUE,NA,"1301187426011013120",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","motosGT94",1,FALSE,FALSE,NA,NA,2020-09-02 09:57:11
"150","Nada lejos d la realidad nacional...
#Guatemala #TraficoGT #Miercoles https://t.co/giLfTFJ7Jh",FALSE,0,NA,2020-09-02 15:44:03,FALSE,NA,"1301184117464354816",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Pacmanguate",0,FALSE,FALSE,NA,NA,2020-09-02 09:44:03
